gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707027273596389685e+06,4.688715764246139675e+06,3.360414682932538912e+06,-4.801237502560143366e-02,-5.646328461015246575e-02,-2.840013761287889238e-02
-2.707026678164931014e+06,4.688715735918283463e+06,3.360432605748475995e+06,1.041144066015684405e-01,-3.437266753868333663e-02,1.705065372637674589e-02
-2.707026506936538965e+06,4.688714225054558367e+06,3.360427922473977320e+06,1.081462873986614864e-01,7.102749625701305219e-03,-6.933038500462890275e-02
-2.707032506232841406e+06,4.688722743391089141e+06,3.360425224892923143e+06,-2.531998573137492214e-02,-7.726935257105532751e-02,-1.240662516825741246e-02
-2.707028404049078934e+06,4.688714036256480962e+06,3.360428196818733122e+06,-6.271698022496925706e-02,6.960574012228969154e-02,9.153558145860874601e-03
-2.707030628824669402e+06,4.688710477928095497e+06,3.360420831266741268e+06,-6.768783455326414511e-02,1.488285016371410736e-03,-3.944623828809293992e-02
-2.707034773609813303e+06,4.688703616852075793e+06,3.360433655499983579e+06,-7.824434017917344941e-02,7.344695298334912026e-02,2.815391469744260231e-02
-2.707028970047398936e+06,4.688715634747809730e+06,3.360438659274861217e+06,-1.119966364663380065e-02,3.759800929215786902e-02,-6.380748460551838308e-02
-2.707027597530513536e+06,4.688714047730786726e+06,3.360420833043643273e+06,-3.093977012199489174e-02,-1.242433135900170432e-01,-3.706536758241267548e-02
-2.707026186963499058e+06,4.688717597707460634e+06,3.360424808900612406e+06,4.648041561286831574e-02,-2.316237173646696484e-02,9.672570844279555768e-02
-2.707026223000071011e+06,4.688712803255255334e+06,3.360433476885348093e+06,7.487157703940887366e-02,-1.068841843521922685e-01,9.011419425219949209e-02
-2.707034345973428804e+06,4.688721880714638159e+06,3.360443925659848843e+06,7.126320687359365136e-02,-1.840521124949543938e-02,1.529867721022855689e-02
-2.707022829735857435e+06,4.688717460165296681e+06,3.360429526168227196e+06,-3.129471734149000262e-02,3.458607829225234962e-04,9.967317658708396699e-02
-2.707028476534652524e+06,4.688705552792862989e+06,3.360433184978004545e+06,-4.707408408399987171e-02,1.455479346246575482e-02,-2.386396327242288479e-02
-2.707027587146996986e+06,4.688710857532860711e+06,3.360430769432239234e+06,6.792560256515900452e-02,3.225783336120754269e-02,1.867578895209034973e-02
-2.707024296218916774e+06,4.688714792578908615e+06,3.360422148223514203e+06,6.744032642180707027e-02,6.222572262753888611e-02,-2.975201678334741043e-03
-2.707026042579330038e+06,4.688720460960280150e+06,3.360423793304517865e+06,-5.189722343546460115e-02,1.861224764628202979e-02,-8.550521235267757869e-02
-2.707031938594811596e+06,4.688709160348711535e+06,3.360424376511425246e+06,3.140985916268647371e-02,-3.727781827225403952e-03,5.386706847829849515e-03
