mag_x (uT),mag_y (uT),mag_z (uT)
1.027077881944149951e+01,3.117624718999782019e+01,3.742331482877911242e+01
1.020727782007738149e+01,3.117015181536120139e+01,3.740481958608680202e+01
1.015804770941867297e+01,3.119405273865400474e+01,3.740138315052615781e+01
1.011334740214597971e+01,3.121084336293795047e+01,3.742107954972451722e+01
1.008067718462528362e+01,3.123994374886364866e+01,3.741046437381174172e+01
1.001158474191240444e+01,3.123920895419222532e+01,3.742322111142830465e+01
9.967174986536818437e+00,3.127493709646145703e+01,3.743183711444859085e+01
9.916939208527342231e+00,3.127318169702864736e+01,3.743171242387300879e+01
9.858283889224964014e+00,3.130668442699921172e+01,3.742893322709683446e+01
9.807509384667600472e+00,3.130539874784185983e+01,3.742171920646453742e+01
