gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707025240786949638e+06,4.688715183457131498e+06,3.360442403475023806e+06,2.385469670368389403e-02,-5.101993855097028407e-02,-1.739273032155231116e-02
-2.707030872802917380e+06,4.688705348494011909e+06,3.360445065965827554e+06,6.759642787584447046e-03,-1.573224554280214585e-02,-2.826485996933025824e-02
-2.707038291998986620e+06,4.688715241826653481e+06,3.360434841496991925e+06,4.052306861442508956e-02,4.445339498383441695e-02,3.638264628677394252e-02
-2.707036099352813791e+06,4.688722987176795490e+06,3.360445037007329054e+06,6.653784808889052355e-03,9.504069298673226140e-02,5.911550380102434561e-03
-2.707021525597759522e+06,4.688710172835091129e+06,3.360440747537738644e+06,6.890685368211028894e-02,3.985713069158142163e-02,5.050474515272374010e-02
-2.707029311566369608e+06,4.688707585710441694e+06,3.360438610790770501e+06,-2.719706775588763559e-02,-1.584846264058201518e-02,1.091869768351228231e-01
-2.707019130270974711e+06,4.688716896821551956e+06,3.360434000916717574e+06,6.792929363177108160e-02,2.874659173945032231e-02,-5.472777770451062174e-02
-2.707032453681054525e+06,4.688715545850654133e+06,3.360444400398774538e+06,-1.254651445728844489e-02,6.563824626539215001e-02,6.974429765434025930e-02
-2.707024493466780521e+06,4.688704018744943663e+06,3.360430074145779014e+06,-3.288795266386330962e-02,1.976274112239587849e-02,3.010393256792844377e-02
-2.707030797208673786e+06,4.688712077035645954e+06,3.360432652652910911e+06,1.019382767905258613e-01,1.096984925464744923e-02,-2.702038875285826813e-02
-2.707028398197385482e+06,4.688704750527063385e+06,3.360430264162081759e+06,9.494177746593049014e-03,-4.950130490640868020e-02,-4.927456842603739756e-02
-2.707020313715940341e+06,4.688711498612298630e+06,3.360436345156140625e+06,6.745654417181075335e-02,-4.303658543677264803e-02,-4.603571120763403496e-02
-2.707017698387338314e+06,4.688712923132056370e+06,3.360431310572159942e+06,8.220649864929310824e-02,5.678595089583721167e-02,3.283791567556153951e-02
-2.707026553765282035e+06,4.688701603687774390e+06,3.360440974880273920e+06,-5.100224394811445766e-02,-1.144016348406931699e-01,-5.194835204001272549e-02
-2.707015396113689523e+06,4.688709943366765045e+06,3.360432500167245977e+06,1.468616026744302451e-02,5.729081454624060377e-02,1.384134153574551919e-02
-2.707026627181539778e+06,4.688710829091097228e+06,3.360426125278249849e+06,3.322074500872987390e-02,-1.167326153096283348e-01,-2.070458281816674184e-02
