gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
6.550019469866307231e-01,1.644997103394845439e+01,6.825911064169088993e-01
7.040114809519686379e-01,1.634336875913237819e+01,6.924857258320484821e-01
6.648356691841997845e-01,1.634531807037980755e+01,6.515502949597421489e-01
6.359313245735428444e-01,1.623001837235333866e+01,6.838737921059765412e-01
6.305228030513868598e-01,1.616323958762979984e+01,6.526305604499799129e-01
6.588221664997734317e-01,1.607923564376426029e+01,6.988617020010070569e-01
7.111688132424406339e-01,1.600434467903048130e+01,6.696683964300906844e-01
6.524289679422174970e-01,1.585552281212146397e+01,6.558859980391427147e-01
6.698392055527827571e-01,1.576018738703915822e+01,6.121143592266731215e-01
7.174778608513552314e-01,1.564856282591197179e+01,6.472070784977427271e-01
6.610629846947831956e-01,1.564287696912833603e+01,6.795140015003526823e-01
6.218064981477557929e-01,1.554464357455919554e+01,6.403904296639961746e-01
5.686039444796814335e-01,1.552284148274378239e+01,6.267617276537493787e-01
6.577955262822743343e-01,1.544119344318820986e+01,6.298094604922099826e-01
6.659714022112330767e-01,1.528332714736034070e+01,5.886888470973159482e-01
6.660175552260785281e-01,1.527976976663665987e+01,6.666371641531220193e-01
7.324695323985997986e-01,1.514858066592330310e+01,7.015759638017032840e-01
6.342546598510778733e-01,1.506761644916294962e+01,7.094508961443983797e-01
5.844071869277415177e-01,1.505049044896753330e+01,6.410209467163903163e-01
6.700673415825088020e-01,1.491405929080250203e+01,7.381167203050232883e-01
6.515027728344869873e-01,1.484754292392639563e+01,6.835501413360441925e-01
6.863826851050219835e-01,1.482252545661461873e+01,6.679227027708425357e-01
6.708131897318775350e-01,1.469448428420865760e+01,6.749379620620419296e-01
6.625647153402592915e-01,1.460200135355874629e+01,6.455120428295851864e-01
6.322821902186470666e-01,1.447177550108797384e+01,6.900006855646677595e-01
7.050606979201509139e-01,1.451860767044192713e+01,6.067736570128944296e-01
6.295568517070893044e-01,1.437288174223916215e+01,6.121062088185459382e-01
6.143083658316743634e-01,1.431137772247008932e+01,6.404420242060806512e-01
6.628374993605979926e-01,1.422504128026536918e+01,7.226231682400784395e-01
6.950000005622508636e-01,1.422375290168129602e+01,6.479790583786825264e-01
6.087944049881396369e-01,1.409175689001471277e+01,6.237695235994212828e-01
6.261500098237837708e-01,1.408971178305458594e+01,6.659040525867077065e-01
6.391207203337361253e-01,1.395633971495638370e+01,6.715016107439826243e-01
5.679234627549691883e-01,1.392825875426559357e+01,6.065977373010467133e-01
6.565426649709316109e-01,1.387875028978541714e+01,6.106788543192849250e-01
6.067172422781609287e-01,1.383182595402657356e+01,6.447257044696804718e-01
6.658064646911631135e-01,1.371919162129670156e+01,6.203798124660202529e-01
6.376052955574665893e-01,1.367257983334513582e+01,6.107610200177969739e-01
6.962559683432772983e-01,1.353946901120721158e+01,6.904357228317192785e-01
5.674665336508911695e-01,1.350216763701577705e+01,7.096692222180608356e-01
6.641336940233050212e-01,1.343150936898087977e+01,6.363605607039287682e-01
5.624820257373273069e-01,1.337924860282537587e+01,6.577989852321602937e-01
6.377438054982427218e-01,1.340772365066467842e+01,6.913703742323002999e-01
6.336583340564042599e-01,1.328464170864037186e+01,6.465976228063343711e-01
5.771803828566203221e-01,1.308026755589415835e+01,6.262271415348493742e-01
6.689042603508231766e-01,1.313358053918230439e+01,6.847708719152931778e-01
7.220011965954727939e-01,1.297528474130801968e+01,6.386557920163959956e-01
6.209854559132460539e-01,1.295858133197340578e+01,6.930744612204455812e-01
5.998918689715938557e-01,1.290618989998473154e+01,6.042472275604773291e-01
6.554441678674767235e-01,1.289033026921550906e+01,6.156914012746266263e-01
6.775756968028850968e-01,1.274311117892550982e+01,6.122277082329347087e-01
6.351787343763209970e-01,1.274062518150088685e+01,6.590879645889847760e-01
6.567167715300049613e-01,1.261122892612127799e+01,7.110306790817391143e-01
7.086176820874131588e-01,1.271802669455932921e+01,6.338980375177820648e-01
6.268774286267132512e-01,1.248051689358941019e+01,6.343843463160729890e-01
6.710581640780541868e-01,1.249936373931535272e+01,5.962857818473016325e-01
6.996314062908217668e-01,1.238958579412978267e+01,6.946603438853616863e-01
6.600482604695725453e-01,1.233973966755234386e+01,6.001958649474483654e-01
5.845430424833802929e-01,1.227467986795251598e+01,6.979639219161490882e-01
6.643516691600703794e-01,1.220080004580135302e+01,6.372322669171626153e-01
6.921449998491805422e-01,1.217343286257266044e+01,6.410677845871066705e-01
6.561857302799017910e-01,1.205855940636788404e+01,6.371466275399448875e-01
