gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707029560057450552e+06,4.688716620865032077e+06,3.360431486565870233e+06,-9.097767818387750283e-02,5.722945910157526545e-02,-3.330915525266117672e-02
-2.707031283915966284e+06,4.688714388143071905e+06,3.360431653794237878e+06,-6.467266933096844916e-02,-3.626176199002173473e-02,-6.827109353235125133e-02
-2.707029123550658114e+06,4.688714587560988031e+06,3.360421160741909407e+06,7.311464394620078092e-04,-3.355790753939302123e-02,-7.711708125332511488e-02
-2.707029965631288942e+06,4.688716413878719322e+06,3.360443844386807177e+06,3.186387516833254219e-02,-3.039226881860991950e-02,-2.116118127352381844e-03
-2.707025629999394994e+06,4.688713867093309760e+06,3.360436188786767423e+06,-2.413162675712415828e-02,7.617835854280879948e-02,3.913191758099269363e-02
-2.707026091093351599e+06,4.688719202663801610e+06,3.360438392803483177e+06,1.769670078750343323e-02,6.040726000350661942e-03,-9.715717768004487886e-02
-2.707024772535234224e+06,4.688709885488398373e+06,3.360438341122774873e+06,6.296381761214480538e-03,-2.347243822769689431e-02,-7.030169415196509120e-02
-2.707028656111185439e+06,4.688716416397071443e+06,3.360433220989559777e+06,5.687456195058514935e-02,-1.214752078930958490e-02,-1.242558470642451257e-02
-2.707027028943941928e+06,4.688705333369137719e+06,3.360430024669543374e+06,5.414290805786788063e-02,-3.084841573994957960e-03,1.813890518602625027e-02
-2.707035028750935569e+06,4.688705992898741737e+06,3.360433094047192484e+06,7.437175114610794502e-02,3.825016864740548445e-02,-2.529405542723441383e-02
-2.707032372152629308e+06,4.688712768940925598e+06,3.360435558815779630e+06,-1.128195154949977463e-01,-3.852391964565092530e-02,-9.351660625131485993e-02
-2.707044070784619078e+06,4.688719118974160403e+06,3.360426594992483035e+06,1.482612969857875773e-02,6.825889011476683754e-02,-8.278371915830463890e-02
-2.707038208160447888e+06,4.688710860105599277e+06,3.360446350714480504e+06,-6.280596701929606895e-02,-9.915384907296480310e-02,7.474167124237075799e-02
-2.707029552160070743e+06,4.688720417610164732e+06,3.360426928913494106e+06,5.105738308427768685e-02,-4.906878261155180054e-02,3.966702222189923133e-02
-2.707032248028709553e+06,4.688710826338797808e+06,3.360436571916128043e+06,2.761330335669030106e-02,9.681918994929777922e-02,9.555899057205823055e-03
-2.707029707241866272e+06,4.688715056819164194e+06,3.360428906677455176e+06,-3.124293228419251604e-03,-1.788045780588750841e-02,2.672127640997112863e-03
-2.707038109292398673e+06,4.688706113401891664e+06,3.360437682788750622e+06,5.048893543859368782e-02,-3.748622755671375539e-02,7.806965236464470659e-02
-2.707025893936804961e+06,4.688710485108145513e+06,3.360421974430706818e+06,4.601747518110224644e-02,-2.564491189270563104e-02,8.243815361528650243e-02
-2.707031021785431542e+06,4.688712519883582368e+06,3.360455002308927476e+06,5.927247796868245072e-02,-1.626372675745533809e-03,-5.725855203130773147e-02
-2.707034022263855673e+06,4.688714100471600890e+06,3.360426688587998971e+06,-2.847503184688676345e-02,-1.079258122589605712e-01,-3.428565355927848390e-02
-2.707035658866616432e+06,4.688708826022086665e+06,3.360441750821821857e+06,9.887906786329524189e-03,3.876913353371826132e-02,5.768047665716949379e-02
-2.707029438107654918e+06,4.688719546323378570e+06,3.360430299141953699e+06,-2.429801194895079425e-02,5.809247994027534612e-02,5.096147971016304346e-02
-2.707026680776481517e+06,4.688704153206164949e+06,3.360417596717879176e+06,6.285703552606213516e-03,-5.687024770610187713e-02,6.556788594151881366e-02
-2.707024032055243850e+06,4.688711319082913920e+06,3.360440673316974659e+06,3.307894173809584198e-02,-8.690874229296459766e-03,4.691138854948942449e-02
-2.707023997604032978e+06,4.688717262409737334e+06,3.360433200850139838e+06,-8.798776118466351825e-02,-5.552475956382432742e-02,4.105013382608303785e-02
